dataset_id,geo_id,year,variable,value
1,US2198,2017,County-level Real GDP,669600
1,US2198,2018,County-level Real GDP,673523
1,US2198,2019,County-level Real GDP,653068
1,US2198,2017,GDP Percent change from preceding period,13.6
1,US2198,2018,GDP Percent change from preceding period,0.6
1,US2198,2019,GDP Percent change from preceding period,-3
1,US2158,2016,County-level Real GDP,185511
1,US2158,2017,County-level Real GDP,178150
1,US2158,2018,County-level Real GDP,181762
1,US2158,2019,County-level Real GDP,193395
1,US2158,2017,GDP Percent change from preceding period,-4
1,US2158,2018,GDP Percent change from preceding period,2
1,US2158,2019,GDP Percent change from preceding period,6.4
1,US2230,2016,County-level Real GDP,236482
1,US2230,2017,County-level Real GDP,240463
1,US2230,2018,County-level Real GDP,247068
1,US2230,2019,County-level Real GDP,262374
1,US2230,2017,GDP Percent change from preceding period,1.7
1,US2230,2018,GDP Percent change from preceding period,2.7
1,US2230,2019,GDP Percent change from preceding period,6.2
1,US2013,2016,County-level Real GDP,430259
1,US2013,2017,County-level Real GDP,431868
1,US2013,2018,County-level Real GDP,448683
1,US2013,2019,County-level Real GDP,453860
1,US2013,2017,GDP Percent change from preceding period,0.4
1,US2013,2018,GDP Percent change from preceding period,3.9
1,US2013,2019,GDP Percent change from preceding period,1.2
1,US2068,2016,County-level Real GDP,104396
1,US2068,2017,County-level Real GDP,105970
1,US2068,2018,County-level Real GDP,102521
1,US2068,2019,County-level Real GDP,111305
1,US2068,2017,GDP Percent change from preceding period,1.5
1,US2068,2018,GDP Percent change from preceding period,-3.3
1,US2068,2019,GDP Percent change from preceding period,8.6
1,US2105,2016,County-level Real GDP,594253
1,US2105,2017,County-level Real GDP,642558
1,US2105,2018,County-level Real GDP,625367
1,US2105,2019,County-level Real GDP,582719
1,US2105,2017,GDP Percent change from preceding period,8.1
1,US2105,2018,GDP Percent change from preceding period,-2.7
1,US2105,2019,GDP Percent change from preceding period,-6.8
1,US2066,2016,County-level Real GDP,1885200
1,US2066,2017,County-level Real GDP,1738570
1,US2066,2018,County-level Real GDP,1808935
1,US2066,2019,County-level Real GDP,1804363
1,US2066,2017,GDP Percent change from preceding period,-7.8
1,US2066,2018,GDP Percent change from preceding period,4
1,US2066,2019,GDP Percent change from preceding period,-0.3
1,US2282,2016,County-level Real GDP,99912
1,US2282,2017,County-level Real GDP,94801
1,US2282,2018,County-level Real GDP,96667
1,US2282,2019,County-level Real GDP,93999
1,US2282,2017,GDP Percent change from preceding period,-5.1
1,US2282,2018,GDP Percent change from preceding period,2
1,US2282,2019,GDP Percent change from preceding period,-2.8
1,US2290,2016,County-level Real GDP,27328
1,US2290,2017,County-level Real GDP,26128
1,US2290,2018,County-level Real GDP,27731
1,US2290,2019,County-level Real GDP,29730
1,US2290,2017,GDP Percent change from preceding period,-4.4
1,US2290,2018,GDP Percent change from preceding period,6.1
1,US2290,2019,GDP Percent change from preceding period,7.2
1,US2060,2016,County-level Real GDP,257293
1,US2060,2017,County-level Real GDP,260060
1,US2060,2018,County-level Real GDP,279258
1,US2060,2019,County-level Real GDP,285633
1,US2060,2017,GDP Percent change from preceding period,1.1
1,US2060,2018,GDP Percent change from preceding period,7.4
1,US2060,2019,GDP Percent change from preceding period,2.3
1,US4001,2016,County-level Real GDP,2515397
1,US4001,2017,County-level Real GDP,2551849
1,US4001,2018,County-level Real GDP,2581284
1,US4001,2019,County-level Real GDP,2490196
1,US4001,2017,GDP Percent change from preceding period,1.4
1,US4001,2018,GDP Percent change from preceding period,1.2
1,US4001,2019,GDP Percent change from preceding period,-3.5
1,US4003,2016,County-level Real GDP,4436734
1,US4003,2017,County-level Real GDP,4371673
1,US4003,2018,County-level Real GDP,4416290
1,US4003,2019,County-level Real GDP,4589330
1,US4003,2017,GDP Percent change from preceding period,-1.5
1,US4003,2018,GDP Percent change from preceding period,1
1,US4003,2019,GDP Percent change from preceding period,3.9
1,US4005,2016,County-level Real GDP,6624985
1,US4005,2017,County-level Real GDP,7001598
1,US4005,2018,County-level Real GDP,7007523
1,US4005,2019,County-level Real GDP,6764676
1,US4005,2017,GDP Percent change from preceding period,5.7
1,US4005,2018,GDP Percent change from preceding period,0.1
1,US4005,2019,GDP Percent change from preceding period,-3.5
1,US4007,2016,County-level Real GDP,1745804
1,US4007,2017,County-level Real GDP,1838122
1,US4007,2018,County-level Real GDP,1856629
1,US4007,2019,County-level Real GDP,1941036
1,US4007,2017,GDP Percent change from preceding period,5.3
1,US4007,2018,GDP Percent change from preceding period,1
1,US4007,2019,GDP Percent change from preceding period,4.5
1,US4009,2016,County-level Real GDP,855317
1,US4009,2017,County-level Real GDP,947101
1,US4009,2018,County-level Real GDP,987389
1,US4009,2019,County-level Real GDP,1067613
1,US4009,2017,GDP Percent change from preceding period,10.7
1,US4009,2018,GDP Percent change from preceding period,4.3
1,US4009,2019,GDP Percent change from preceding period,8.1
1,US4011,2016,County-level Real GDP,1465424
1,US4011,2017,County-level Real GDP,1786811
1,US4011,2018,County-level Real GDP,1741556
1,US4011,2019,County-level Real GDP,1799562
1,US4011,2017,GDP Percent change from preceding period,21.9
1,US4011,2018,GDP Percent change from preceding period,-2.5
1,US4011,2019,GDP Percent change from preceding period,3.3
1,US4012,2016,County-level Real GDP,637168
1,US4012,2017,County-level Real GDP,644721
1,US4012,2018,County-level Real GDP,659987
1,US4012,2019,County-level Real GDP,697076
1,US4012,2017,GDP Percent change from preceding period,1.2
1,US4012,2018,GDP Percent change from preceding period,2.4
1,US4012,2019,GDP Percent change from preceding period,5.6
1,US4013,2016,County-level Real GDP,205678159
1,US4013,2017,County-level Real GDP,212908938
1,US4013,2018,County-level Real GDP,222488998
1,US4013,2019,County-level Real GDP,229821077
1,US4013,2017,GDP Percent change from preceding period,3.5
1,US4013,2018,GDP Percent change from preceding period,4.5
1,US4013,2019,GDP Percent change from preceding period,3.3
1,US4015,2016,County-level Real GDP,4908489
1,US4015,2017,County-level Real GDP,4815143
1,US4015,2018,County-level Real GDP,4943977
1,US4015,2019,County-level Real GDP,5200986
1,US4015,2017,GDP Percent change from preceding period,-1.9
1,US4015,2018,GDP Percent change from preceding period,2.7
1,US4015,2019,GDP Percent change from preceding period,5.2
1,US4017,2016,County-level Real GDP,2730892
1,US4017,2017,County-level Real GDP,2873250
1,US4017,2018,County-level Real GDP,2948396
1,US4017,2019,County-level Real GDP,3020876
1,US4017,2017,GDP Percent change from preceding period,5.2
1,US4017,2018,GDP Percent change from preceding period,2.6
1,US4017,2019,GDP Percent change from preceding period,2.5
1,US4019,2016,County-level Real GDP,37819839
1,US4019,2017,County-level Real GDP,39683124
1,US4019,2018,County-level Real GDP,41020726
1,US4019,2019,County-level Real GDP,42169490
1,US4019,2017,GDP Percent change from preceding period,4.9
1,US4019,2018,GDP Percent change from preceding period,3.4
1,US4019,2019,GDP Percent change from preceding period,2.8
1,US4021,2016,County-level Real GDP,6980799
1,US4021,2017,County-level Real GDP,7138611
1,US4021,2018,County-level Real GDP,7480082
1,US4021,2019,County-level Real GDP,7640162
1,US4021,2017,GDP Percent change from preceding period,2.3
1,US4021,2018,GDP Percent change from preceding period,4.8
1,US4021,2019,GDP Percent change from preceding period,2.1
1,US4023,2016,County-level Real GDP,1614751
1,US4023,2017,County-level Real GDP,1763940
1,US4023,2018,County-level Real GDP,1807846
1,US4023,2019,County-level Real GDP,1819009
1,US4023,2017,GDP Percent change from preceding period,9.2
1,US4023,2018,GDP Percent change from preceding period,2.5
1,US4023,2019,GDP Percent change from preceding period,0.6
1,US4025,2016,County-level Real GDP,6021726
1,US4025,2017,County-level Real GDP,6342553
1,US4025,2018,County-level Real GDP,6439483
1,US4025,2019,County-level Real GDP,6592236
1,US4025,2017,GDP Percent change from preceding period,5.3
1,US4025,2018,GDP Percent change from preceding period,1.5
1,US4025,2019,GDP Percent change from preceding period,2.4
1,US4027,2016,County-level Real GDP,7133568
1,US4027,2017,County-level Real GDP,7404630
1,US4027,2018,County-level Real GDP,7565775
1,US4027,2019,County-level Real GDP,7926771
1,US4027,2017,GDP Percent change from preceding period,3.8
1,US4027,2018,GDP Percent change from preceding period,2.2
1,US4027,2019,GDP Percent change from preceding period,4.8
1,US5001,2016,County-level Real GDP,113490364
1,US5001,2017,County-level Real GDP,114950659
1,US5001,2018,County-level Real GDP,116698777
1,US5001,2019,County-level Real GDP,117447079
1,US5001,2017,GDP Percent change from preceding period,1.3
1,US5001,2018,GDP Percent change from preceding period,1.5
1,US5001,2019,GDP Percent change from preceding period,0.6
1,US5001,2016,County-level Real GDP,1029137
1,US5001,2017,County-level Real GDP,971642
1,US5001,2018,County-level Real GDP,986868
1,US5001,2019,County-level Real GDP,999154
1,US5001,2017,GDP Percent change from preceding period,-5.6
1,US5001,2018,GDP Percent change from preceding period,1.6
1,US5001,2019,GDP Percent change from preceding period,1.2
1,US5003,2016,County-level Real GDP,799583
1,US5003,2017,County-level Real GDP,753952
1,US5003,2018,County-level Real GDP,774350
1,US5003,2019,County-level Real GDP,793585
1,US5003,2017,GDP Percent change from preceding period,-5.7
1,US5003,2018,GDP Percent change from preceding period,2.7
1,US5003,2019,GDP Percent change from preceding period,2.5
1,US5005,2016,County-level Real GDP,1166272
1,US5005,2017,County-level Real GDP,1241835
1,US5005,2018,County-level Real GDP,1297984
1,US5005,2019,County-level Real GDP,1345778
1,US5005,2017,GDP Percent change from preceding period,6.5
1,US5005,2018,GDP Percent change from preceding period,4.5
1,US5005,2019,GDP Percent change from preceding period,3.7
1,US5007,2016,County-level Real GDP,12019279
1,US5007,2017,County-level Real GDP,12763227
1,US5007,2018,County-level Real GDP,13237118
1,US5007,2019,County-level Real GDP,13506569
1,US5007,2017,GDP Percent change from preceding period,6.2
1,US5007,2018,GDP Percent change from preceding period,3.7
1,US5007,2019,GDP Percent change from preceding period,2
1,US5009,2016,County-level Real GDP,1141411
1,US5009,2017,County-level Real GDP,1162515
1,US5009,2018,County-level Real GDP,1181868
1,US5009,2019,County-level Real GDP,1205065
1,US5009,2017,GDP Percent change from preceding period,1.8
1,US5009,2018,GDP Percent change from preceding period,1.7
1,US5009,2019,GDP Percent change from preceding period,2
1,US5011,2016,County-level Real GDP,301277
1,US5011,2017,County-level Real GDP,308048
1,US5011,2018,County-level Real GDP,318397
1,US5011,2019,County-level Real GDP,321376
1,US5011,2017,GDP Percent change from preceding period,2.2
1,US5011,2018,GDP Percent change from preceding period,3.4
1,US5011,2019,GDP Percent change from preceding period,0.9
1,US5013,2016,County-level Real GDP,326341
1,US5013,2017,County-level Real GDP,332852
1,US5013,2018,County-level Real GDP,334212
1,US5013,2019,County-level Real GDP,344725
1,US5013,2017,GDP Percent change from preceding period,2
1,US5013,2018,GDP Percent change from preceding period,0.4
1,US5013,2019,GDP Percent change from preceding period,3.1
1,US5015,2016,County-level Real GDP,723908
1,US5015,2017,County-level Real GDP,771706
1,US5015,2018,County-level Real GDP,785844
1,US5015,2019,County-level Real GDP,775593
1,US5015,2017,GDP Percent change from preceding period,6.6
1,US5015,2018,GDP Percent change from preceding period,1.8
1,US5015,2019,GDP Percent change from preceding period,-1.3
1,US5017,2016,County-level Real GDP,278437
1,US5017,2017,County-level Real GDP,274521
1,US5017,2018,County-level Real GDP,270957
1,US5017,2019,County-level Real GDP,272981
1,US5017,2017,GDP Percent change from preceding period,-1.4
1,US5017,2018,GDP Percent change from preceding period,-1.3
1,US5017,2019,GDP Percent change from preceding period,0.7
1,US5019,2016,County-level Real GDP,689607
1,US5019,2017,County-level Real GDP,702909
1,US5019,2018,County-level Real GDP,722982
1,US5019,2019,County-level Real GDP,738073
1,US5019,2017,GDP Percent change from preceding period,1.9
1,US5019,2018,GDP Percent change from preceding period,2.9
1,US5019,2019,GDP Percent change from preceding period,2.1
1,US5021,2016,County-level Real GDP,301608
1,US5021,2017,County-level Real GDP,348012
1,US5021,2018,County-level Real GDP,333850
1,US5021,2019,County-level Real GDP,327370
1,US5021,2017,GDP Percent change from preceding period,15.4
1,US5021,2018,GDP Percent change from preceding period,-4.1
1,US5021,2019,GDP Percent change from preceding period,-1.9
1,US5023,2016,County-level Real GDP,963345
1,US5023,2017,County-level Real GDP,910803
1,US5023,2018,County-level Real GDP,822855
1,US5023,2019,County-level Real GDP,852229
1,US5023,2017,GDP Percent change from preceding period,-5.5
1,US5023,2018,GDP Percent change from preceding period,-9.7
1,US5023,2019,GDP Percent change from preceding period,3.6
1,US5025,2016,County-level Real GDP,138428
1,US5025,2017,County-level Real GDP,141364
1,US5025,2018,County-level Real GDP,155169
1,US5025,2019,County-level Real GDP,125819
1,US5025,2017,GDP Percent change from preceding period,2.1
1,US5025,2018,GDP Percent change from preceding period,9.8
1,US5025,2019,GDP Percent change from preceding period,-18.9
1,US5027,2016,County-level Real GDP,854085
1,US5027,2017,County-level Real GDP,866601
1,US5027,2018,County-level Real GDP,885749
1,US5027,2019,County-level Real GDP,900757
1,US5027,2017,GDP Percent change from preceding period,1.5
1,US5027,2018,GDP Percent change from preceding period,2.2
1,US5027,2019,GDP Percent change from preceding period,1.7
1,US5029,2016,County-level Real GDP,1061059
1,US5029,2017,County-level Real GDP,984214
1,US5029,2018,County-level Real GDP,951189
1,US5029,2019,County-level Real GDP,919314
1,US5029,2017,GDP Percent change from preceding period,-7.2
1,US5029,2018,GDP Percent change from preceding period,-3.4
1,US5029,2019,GDP Percent change from preceding period,-3.4
1,US5031,2016,County-level Real GDP,3957914
1,US5031,2017,County-level Real GDP,4080337
1,US5031,2018,County-level Real GDP,4185795
1,US5031,2019,County-level Real GDP,4245979
1,US5031,2017,GDP Percent change from preceding period,3.1
1,US5031,2018,GDP Percent change from preceding period,2.6
1,US5031,2019,GDP Percent change from preceding period,1.4
1,US5033,2016,County-level Real GDP,1454071
1,US5033,2017,County-level Real GDP,1484690
1,US5033,2018,County-level Real GDP,1493527
1,US5033,2019,County-level Real GDP,1502387
1,US5033,2017,GDP Percent change from preceding period,2.1
1,US5033,2018,GDP Percent change from preceding period,0.6
1,US5033,2019,GDP Percent change from preceding period,0.6
